source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,With approximately 100000 CoronaVirus cases worldwide and 3280 deaths the United States because of quick action on closing our borders has as of now only 129 cases (40 Americans brought in) and 11 deaths. We are working very hard to keep these numbers as low as possible!,03-05-2020 16:34:21,26758,140561,false,1235604572850343937
Twitter for iPhone,“I want to commend the President for how he has handled the CoronaVirus situation especially his early decision to shut down access into our Country from China despite strong opposition to that decision.” @SenTomCotton Thank you Tom!,03-05-2020 15:53:33,12281,56638,false,1235594306297253889
Twitter for iPhone,I NEVER said people that are feeling sick should go to work. This is just more Fake News and disinformation put out by the Democrats in particular MSDNC. Comcast covers the CoronaVirus situation horribly only looking to do harm to the incredible &amp; successful effort being made!,03-05-2020 14:30:50,25915,103076,false,1235573492004904961
Twitter for iPhone,RT @realDonaldTrump: Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDCgov @HHSGov and @DHSgov will have the…,03-05-2020 00:16:07,10218,0,false,1235358395164655617
Twitter for iPhone,Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDCgov @HHSGov and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health our Economy and our Nation!,03-04-2020 23:46:50,13902,61187,false,1235351025349013505
Twitter for iPhone,Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDC @HHSGov and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health our Economy and our Nation!,03-04-2020 23:45:39,14,36,false,1235350726500659202
Twitter for iPhone,RT @GOPLeader: The United States has never been better prepared to deal with an infectious disease like the coronavirus. Under Republicans…,03-04-2020 05:34:58,7224,0,false,1235076248797249538
Twitter for iPhone,RT @GOP: Just in: @realDonaldTrump donates his quarterly salary to @HHSgov to help fight coronavirus. THANK YOU President Trump!https:/…,03-04-2020 02:56:22,17174,0,false,1235036335892762624
Twitter for iPhone,Australia’s Central Bank cut interest rates and stated it will most likely further ease in order to make up for China’s Coronavirus situation and slowdown. They reduced to 0.5% a record low. Other countries are doing the same thing if not more so. Our Federal Reserve has us....,03-03-2020 06:34:02,14267,57003,false,1234728724219691008
Twitter for iPhone,Australia’s Central Bank cut interest rates and stated it will most likely further ease in order to make up for China’s Coronavirus situation and slowdown. They reduced to 0.5% a record low. Other countries are doing the same thing if not more so. Our Federal Reserve has us....,03-03-2020 06:27:46,643,2247,false,1234727146964254721
Twitter for iPhone,RT @TwitterMoments: President Trump and VP Mike Pence provided further updates on the coronavirus outbreak including travel advisories for…,03-02-2020 12:31:41,4609,0,false,1234456341948903425
Twitter for iPhone,RT @WHOWPRO: This is how you can reduce your risk of new #coronavirus #COVID19 https://t.co/H2uN7tILRz,03-02-2020 12:28:53,5457,0,false,1234455635447762944
Twitter for iPhone,RT @HealthyFla: Florida has 2 presumptive positive #COVID19 cases: one adult resident of Hillsborough County and one adult resident of Mana…,03-02-2020 12:09:47,7527,0,false,1234450830419468288
Twitter for iPhone,RT @TrumpWarRoom: Health and Human Services Secretary Alex Azar on the Coronavirus:"The risk to average Americans remains low. We are wor…,03-02-2020 00:52:06,7272,0,false,1234280284159455232
Twitter for iPhone,A Poll in today’s New York Post says that 77% of “U.S. adults have confidence in their government’s ability to handle the Coronavirus (Number One) compared to other health threats.” 64% for Zika 58% for Ebola. Others way down on list. Our professionals are doing a great job!,03-01-2020 20:17:46,23042,99929,false,1234211248373403648
Twitter for iPhone,Coronavirus: In addition to screening travelers “prior to boarding” from certain designated high risk countries or areas within those countries they will also be screened when they arrive in America. Thank you! @VP @SecAzar @CDCgov @CDCDirector,03-01-2020 13:31:59,18025,71404,false,1234109126864707585
Twitter for iPhone,I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!,02-29-2020 17:02:35,21282,118643,false,1233799741630230530
Twitter for iPhone,The Do Nothing Democrats were busy wasting time on the Immigration Hoax &amp; anything else they could do to make the Republican Party look bad while I was busy calling early BORDER &amp; FLIGHT closings putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!,02-28-2020 05:43:14,21989,89415,false,1233266386291580931
Twitter for iPhone,So the Coronavirus which started in China and spread to various countries throughout the world but very slowly in the U.S. because President Trump closed our border and ended flights VERY EARLY is now being blamed by the Do Nothing Democrats to be the fault of “Trump”.,02-28-2020 05:05:02,34970,159391,false,1233256774964273152
Twitter for iPhone,Congratulations and thank you to our great Vice President &amp; all of the many professionals doing such a fine job at CDC &amp; all other agencies on the Coronavirus situation. Only a very small number in U.S. &amp; China numbers look to be going down. All countries working well together!,02-28-2020 02:39:20,21032,98797,false,1233220106324451328
Twitter for iPhone,Do Nothing Democrats were busy wasting their time on the Impeachment Hoax &amp; anything they could do to make the Republican Party look bad while I was busy calling early boarder &amp; flight closings putting us way ahead in our battle with the Coronavirus. Dems called it very wrong!,02-28-2020 02:32:10,15305,59823,false,1233218304271167489
Twitter for iPhone,“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!,02-28-2020 01:53:59,21949,79496,false,1233208695099666433
Twitter for iPhone,Just landed. India was great trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon.,02-26-2020 11:39:45,17818,99298,false,1232631333408649216
Twitter for iPhone,RT @CDCgov: There is currently no reported community spread of #COVID19 in the US. People should follow everyday measures to prevent the sp…,02-26-2020 07:24:59,12926,0,false,1232567216547057664
Twitter for iPhone,RT @realDonaldTrump: CDC and my Administration are doing a GREAT job of handling Coronavirus including the very early closing of our borde…,02-26-2020 07:22:56,25437,0,false,1232566700693835777
Twitter for iPhone,“U.S. acted on the Coronavirus very very quickly.” Gordon Chang  @IngrahamAngle,02-26-2020 07:19:49,11378,54817,false,1232565919043317761
Twitter for iPhone,RT @LouDobbs: Controlling the Pandemic: Dr. Anthony Fauci says travel restrictions from China puts America a step ahead of Coronavirus outb…,02-26-2020 06:49:26,4629,0,false,1232558272038572032
Twitter for iPhone,RT @LouDobbs: Constraining the Pandemic: @SecAzar praises @POTUS’ historically aggressive efforts to control the coronavirus in the U.S. #A…,02-26-2020 06:46:17,4364,0,false,1232557481034829826
Twitter for iPhone,CDC and my Administration are doing a GREAT job of handling Coronavirus including the very early closing of our borders to certain areas of the world. It was opposed by the Dems “too soon” but turned out to be the correct decision. No matter how well we do however the.....,02-26-2020 02:29:21,25415,109363,false,1232492821501771776
Twitter for iPhone,Cryin’ Chuck Schumer is complaining for publicity purposes only that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!,02-25-2020 14:02:15,28254,124772,false,1232304804820467714
Twitter for iPhone,The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,02-24-2020 21:42:02,26995,138245,false,1232058127740174339
Twitter for iPhone,Just had a long and very good conversation by phone with President Xi of China. He is strong sharp and powerfully focused on leading the counterattack on the Coronavirus. He feels they are doing very well even building hospitals in a matter of only days. Nothing is easy but...,02-07-2020 10:31:22,16717,97671,false,1225728755248828416
Twitter for iPhone,RT @realDonaldTrump: Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S. all in good recovery.,01-31-2020 14:35:14,22349,0,false,1223253407848443905
Twitter for iPhone,RT @EpochTimesCan: Trump administration forms #coronavirus task forcehttps://t.co/mnpl6MiXQb,01-30-2020 22:15:23,5172,0,false,1223006823348830208
Twitter for iPhone,Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S. all in good recovery.,01-30-2020 22:04:35,22349,135549,false,1223004106408833025
Twitter for iPhone,Just received a briefing on the Coronavirus in China from all of our GREAT agencies who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world and they are on top of it 24/7! https://t.co/rrtF1Stk78,01-30-2020 00:06:52,16936,72602,false,1222672488934584324
Twitter for iPhone,RT @OANN: Johnson &amp; Johnson to create coronavirus vaccine https://t.co/3vFiufKaeV #OANN https://t.co/L4U8K7FRRb,01-28-2020 19:11:06,6008,0,false,1222235668430184449
Twitter for iPhone,RT @SenateForeign: Today I was briefed by leading global health experts about the outbreak of a novel coronavirus in China. We learned that…,01-28-2020 03:42:14,3941,0,false,1222001913081798656
Twitter for iPhone,China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular on behalf of the American People I want to thank President Xi!,01-24-2020 21:18:15,22967,124909,false,1220818115354923009
